method_a,method_b,query_id,k,label_rule,observed_delta,lower_bound,upper_bound,unjudged_a,unjudged_b,unjudged_shared,unjudged_a_only,unjudged_b_only
bge,bm25,3,20,relaxed_ge1,0.55,0.45,0.65,2,2,0,2,2
bge,bm25,4,20,relaxed_ge1,0.55,0.55,0.75,4,0,0,4,0
bge,bm25,5,20,relaxed_ge1,-0.35,-0.45,-0.05,6,2,0,6,2
bge,bm25,6,20,relaxed_ge1,0.05,0,0.15,2,1,0,2,1
bge,bm25,7,20,relaxed_ge1,-0.1,-0.1,0.1,4,0,0,4,0
bge,bm25,8,20,relaxed_ge1,0.2,0.05,0.3,4,5,2,2,3
bge,bm25,9,20,relaxed_ge1,0.2,0.2,0.25,1,0,0,1,0
bge,bm25,10,20,relaxed_ge1,0,0,0,0,0,0,0,0
bge,bm25,11,20,relaxed_ge1,-0.1,-0.2,0.15,5,2,0,5,2
bge,bm25,12,20,relaxed_ge1,-0.2,-0.4,0.35,11,4,0,11,4
bge,bm25,13,20,relaxed_ge1,0.1,0.05,0.15,1,1,0,1,1
bge,bm25,14,20,relaxed_ge1,0.05,0.05,0.2,3,0,0,3,0
bge,bm25,15,20,relaxed_ge1,0.6,0.3,0.7,2,6,0,2,6
bge,bm25,16,20,relaxed_ge1,0.6,0.45,0.7,2,3,0,2,3
bge,bm25,17,20,relaxed_ge1,0.4,0.3,0.4,0,2,0,0,2
bge,bm25,18,20,relaxed_ge1,0.15,0.15,0.2,1,0,0,1,0
bge,bm25,19,20,relaxed_ge1,-0.1,-0.1,0.05,3,0,0,3,0
bge,bm25,20,20,relaxed_ge1,0.15,0.05,0.15,0,2,0,0,2
bge,bm25,21,20,relaxed_ge1,-0.05,-0.15,0.35,8,2,0,8,2
bge,bm25,22,20,relaxed_ge1,0.1,-0.1,0.2,2,4,0,2,4
bge,bm25,23,20,relaxed_ge1,0.05,0,0.15,2,1,0,2,1
bge,bm25,24,20,relaxed_ge1,0.25,0.15,0.25,0,2,0,0,2
bge,bm25,25,20,relaxed_ge1,0.8,0.55,0.8,0,5,0,0,5
bge,bm25,26,20,relaxed_ge1,0,-0.15,0.35,7,3,0,7,3
bge,bm25,27,20,relaxed_ge1,0.15,0.05,0.15,0,2,0,0,2
bge,bm25,28,20,relaxed_ge1,-0.1,-0.1,0.1,4,0,0,4,0
bge,bm25,29,20,relaxed_ge1,-0.05,-0.05,0.05,2,0,0,2,0
bge,bm25,30,20,relaxed_ge1,0,0,0,0,0,0,0,0
bge,bm25,31,20,relaxed_ge1,0.3,0.25,0.55,5,1,0,5,1
bge,bm25,32,20,relaxed_ge1,0.1,0.1,0.4,6,0,0,6,0
bge,bm25,33,20,relaxed_ge1,-0.15,-0.15,0.2,7,0,0,7,0
bge,bm25,34,20,relaxed_ge1,0.25,-0.05,0.4,3,6,0,3,6
bge,bm25,35,20,relaxed_ge1,0.5,0.5,0.5,0,0,0,0,0
bge,bm25,36,20,relaxed_ge1,0,0,0,0,0,0,0,0
bge,bm25,37,20,relaxed_ge1,-0.2,-0.2,-0.05,3,0,0,3,0
bge,bm25,38,20,relaxed_ge1,0.25,0.25,0.4,3,0,0,3,0
bge,bm25,39,20,relaxed_ge1,0,0,0,0,0,0,0,0
bge,bm25,40,20,relaxed_ge1,0,0,0,0,0,0,0,0
bge,bm25,41,20,relaxed_ge1,0.15,0.15,0.15,0,0,0,0,0
bge,bm25,42,20,relaxed_ge1,0.25,0.25,0.25,0,0,0,0,0
bge,bm25,43,20,relaxed_ge1,0.1,0.1,0.1,0,0,0,0,0
bge,bm25,44,20,relaxed_ge1,0.1,0.05,0.1,0,1,0,0,1
bge,bm25,45,20,relaxed_ge1,0,-0.05,0,0,1,0,0,1
bge,bm25,46,20,relaxed_ge1,0.25,0.25,0.25,0,0,0,0,0
bge,bm25,47,20,relaxed_ge1,0.6,0.3,0.6,0,6,0,0,6
bge,bm25,48,20,relaxed_ge1,0.2,0.05,0.2,0,3,0,0,3
bge,bm25,49,20,relaxed_ge1,0.3,0.25,0.65,7,1,0,7,1
bge,bm25,50,20,relaxed_ge1,-0.25,-0.25,-0.15,2,0,0,2,0
bge,bm25,1,100,strict_eq2,-0.01,-0.44,0.43,47,46,3,44,43
bge,bm25,2,100,strict_eq2,0.29,0.07,0.51,22,22,0,22,22
bge,bm25,3,100,strict_eq2,0.2,-0.02,0.52,32,22,0,32,22
bge,bm25,4,100,strict_eq2,0.15,-0.14,0.49,36,31,2,34,29
bge,bm25,5,100,strict_eq2,0.05,-0.21,0.35,33,29,3,30,26
bge,bm25,6,100,strict_eq2,0.19,-0.14,0.39,20,33,0,20,33
bge,bm25,7,100,strict_eq2,0.02,-0.1,0.2,18,12,0,18,12
bge,bm25,8,100,strict_eq2,0.17,-0.17,0.55,43,39,5,38,34
bge,bm25,9,100,strict_eq2,0,-0.12,0.45,45,12,0,45,12
bge,bm25,10,100,strict_eq2,0.1,0,0.17,8,11,1,7,10
bge,bm25,11,100,strict_eq2,-0.05,-0.18,0.38,45,15,2,43,13
bge,bm25,12,100,strict_eq2,0.03,-0.18,0.6,58,22,1,57,21
bge,bm25,13,100,strict_eq2,0.08,-0.12,0.37,32,23,3,29,20
bge,bm25,14,100,strict_eq2,-0.1,-0.14,0.49,59,4,0,59,4
bge,bm25,15,100,strict_eq2,0.19,-0.3,0.6,43,51,2,41,49
bge,bm25,16,100,strict_eq2,0.32,-0.05,0.5,19,38,1,18,37
bge,bm25,17,100,strict_eq2,0.13,-0.06,0.34,24,22,3,21,19
bge,bm25,18,100,strict_eq2,0.11,-0.01,0.27,16,12,0,16,12
bge,bm25,19,100,strict_eq2,0.02,-0.15,0.41,39,17,0,39,17
bge,bm25,20,100,strict_eq2,0.3,0.2,0.39,9,10,0,9,10
bge,bm25,21,100,strict_eq2,-0.02,-0.21,0.3,34,21,2,32,19
bge,bm25,22,100,strict_eq2,0.17,-0.08,0.42,27,27,2,25,25
bge,bm25,23,100,strict_eq2,0.02,-0.28,0.29,29,32,2,27,30
bge,bm25,24,100,strict_eq2,0.17,0.02,0.3,14,16,1,13,15
bge,bm25,25,100,strict_eq2,0.53,0.19,0.76,23,34,0,23,34
bge,bm25,26,100,strict_eq2,0.07,-0.26,0.48,46,38,5,41,33
bge,bm25,27,100,strict_eq2,0.14,0.06,0.25,13,10,2,11,8
bge,bm25,28,100,strict_eq2,0.09,-0.03,0.22,17,16,4,13,12
bge,bm25,29,100,strict_eq2,-0.1,-0.14,0.2,30,4,0,30,4
bge,bm25,30,100,strict_eq2,0.01,-0.04,0.18,18,6,1,17,5
bge,bm25,31,100,strict_eq2,0.16,0.14,0.56,40,2,0,40,2
bge,bm25,32,100,strict_eq2,0.12,-0.06,0.6,52,22,4,48,18
bge,bm25,33,100,strict_eq2,-0.14,-0.3,0.4,54,16,0,54,16
bge,bm25,34,100,strict_eq2,0.11,-0.4,0.6,49,51,0,49,51
bge,bm25,35,100,strict_eq2,0.11,-0.05,0.33,22,16,0,22,16
bge,bm25,36,100,strict_eq2,0,-0.02,0.05,5,2,0,5,2
bge,bm25,37,100,strict_eq2,-0.07,-0.07,0.05,13,1,1,12,0
bge,bm25,38,100,strict_eq2,0.21,0.07,0.47,27,15,1,26,14
bge,bm25,39,100,strict_eq2,0.12,0.12,0.18,6,0,0,6,0
bge,bm25,40,100,strict_eq2,-0.02,-0.03,0.04,6,1,0,6,1
bge,bm25,41,100,strict_eq2,0.17,0.14,0.24,7,3,0,7,3
bge,bm25,42,100,strict_eq2,0.32,0.27,0.33,1,5,0,1,5
bge,bm25,43,100,strict_eq2,-0.24,-0.25,0.06,30,1,0,30,1
bge,bm25,44,100,strict_eq2,0.17,0.05,0.28,11,12,0,11,12
bge,bm25,45,100,strict_eq2,0.16,0.07,0.26,11,10,1,10,9
bge,bm25,46,100,strict_eq2,0.04,-0.09,0.42,38,13,0,38,13
bge,bm25,47,100,strict_eq2,0.22,-0.18,0.47,25,40,0,25,40
bge,bm25,48,100,strict_eq2,0.2,-0.24,0.52,36,48,4,32,44
bge,bm25,49,100,strict_eq2,0.3,0.07,0.63,33,23,0,33,23
bge,bm25,50,100,strict_eq2,0.03,-0.21,0.32,29,24,0,29,24
bge,bm25,1,100,relaxed_ge1,0.04,-0.39,0.48,47,46,3,44,43
bge,bm25,2,100,relaxed_ge1,0.26,0.04,0.48,22,22,0,22,22
bge,bm25,3,100,relaxed_ge1,0.14,-0.08,0.46,32,22,0,32,22
bge,bm25,4,100,relaxed_ge1,0.31,0.02,0.65,36,31,2,34,29
bge,bm25,5,100,relaxed_ge1,0.01,-0.25,0.31,33,29,3,30,26
bge,bm25,6,100,relaxed_ge1,0.17,-0.16,0.37,20,33,0,20,33
bge,bm25,7,100,relaxed_ge1,-0.01,-0.13,0.17,18,12,0,18,12
bge,bm25,8,100,relaxed_ge1,0.12,-0.22,0.5,43,39,5,38,34
bge,bm25,9,100,relaxed_ge1,-0.06,-0.18,0.39,45,12,0,45,12
bge,bm25,10,100,relaxed_ge1,0.04,-0.06,0.11,8,11,1,7,10
bge,bm25,11,100,relaxed_ge1,-0.08,-0.21,0.35,45,15,2,43,13
bge,bm25,12,100,relaxed_ge1,-0.17,-0.38,0.4,58,22,1,57,21
bge,bm25,13,100,relaxed_ge1,0.03,-0.17,0.32,32,23,3,29,20
bge,bm25,14,100,relaxed_ge1,-0.33,-0.37,0.26,59,4,0,59,4
bge,bm25,15,100,relaxed_ge1,0.36,-0.13,0.77,43,51,2,41,49
bge,bm25,16,100,relaxed_ge1,0.42,0.05,0.6,19,38,1,18,37
bge,bm25,17,100,relaxed_ge1,0.12,-0.07,0.33,24,22,3,21,19
bge,bm25,18,100,relaxed_ge1,0.03,-0.09,0.19,16,12,0,16,12
bge,bm25,19,100,relaxed_ge1,-0.06,-0.23,0.33,39,17,0,39,17
bge,bm25,20,100,relaxed_ge1,0.2,0.1,0.29,9,10,0,9,10
bge,bm25,21,100,relaxed_ge1,-0.04,-0.23,0.28,34,21,2,32,19
bge,bm25,22,100,relaxed_ge1,0.08,-0.17,0.33,27,27,2,25,25
bge,bm25,23,100,relaxed_ge1,0.05,-0.25,0.32,29,32,2,27,30
bge,bm25,24,100,relaxed_ge1,0.15,0,0.28,14,16,1,13,15
bge,bm25,25,100,relaxed_ge1,0.56,0.22,0.79,23,34,0,23,34
bge,bm25,26,100,relaxed_ge1,0.04,-0.29,0.45,46,38,5,41,33
bge,bm25,27,100,relaxed_ge1,-0.01,-0.09,0.1,13,10,2,11,8
bge,bm25,28,100,relaxed_ge1,0.06,-0.06,0.19,17,16,4,13,12
bge,bm25,29,100,relaxed_ge1,-0.12,-0.16,0.18,30,4,0,30,4
bge,bm25,30,100,relaxed_ge1,-0.1,-0.15,0.07,18,6,1,17,5
bge,bm25,31,100,relaxed_ge1,0.2,0.18,0.6,40,2,0,40,2
bge,bm25,32,100,relaxed_ge1,0.17,-0.01,0.65,52,22,4,48,18
bge,bm25,33,100,relaxed_ge1,-0.11,-0.27,0.43,54,16,0,54,16
bge,bm25,34,100,relaxed_ge1,0.12,-0.39,0.61,49,51,0,49,51
bge,bm25,35,100,relaxed_ge1,0.14,-0.02,0.36,22,16,0,22,16
bge,bm25,36,100,relaxed_ge1,0,-0.02,0.05,5,2,0,5,2
bge,bm25,37,100,relaxed_ge1,-0.12,-0.12,0,13,1,1,12,0
bge,bm25,38,100,relaxed_ge1,0.16,0.02,0.42,27,15,1,26,14
bge,bm25,39,100,relaxed_ge1,-0.03,-0.03,0.03,6,0,0,6,0
bge,bm25,40,100,relaxed_ge1,-0.06,-0.07,0,6,1,0,6,1
bge,bm25,41,100,relaxed_ge1,0.19,0.16,0.26,7,3,0,7,3
bge,bm25,42,100,relaxed_ge1,0.28,0.23,0.29,1,5,0,1,5
bge,bm25,43,100,relaxed_ge1,-0.22,-0.23,0.08,30,1,0,30,1
bge,bm25,44,100,relaxed_ge1,0.13,0.01,0.24,11,12,0,11,12
bge,bm25,45,100,relaxed_ge1,0.02,-0.07,0.12,11,10,1,10,9
bge,bm25,46,100,relaxed_ge1,0.14,0.01,0.52,38,13,0,38,13
bge,bm25,47,100,relaxed_ge1,0.28,-0.12,0.53,25,40,0,25,40
bge,bm25,48,100,relaxed_ge1,0.16,-0.28,0.48,36,48,4,32,44
bge,bm25,49,100,relaxed_ge1,0.28,0.05,0.61,33,23,0,33,23
bge,bm25,50,100,relaxed_ge1,-0.08,-0.32,0.21,29,24,0,29,24
bm25_ce,bm25,1,20,strict_eq2,0.05,-0.1,0.25,4,3,0,4,3
bm25_ce,bm25,2,20,strict_eq2,0.3,0.25,0.45,3,1,0,3,1
bm25_ce,bm25,3,20,strict_eq2,0.5,0.4,0.55,1,2,0,1,2
bm25_ce,bm25,4,20,strict_eq2,0.35,0.35,0.55,4,0,0,4,0
bm25_ce,bm25,5,20,strict_eq2,-0.1,-0.15,0.05,4,2,1,3,1
bm25_ce,bm25,6,20,strict_eq2,0.15,0.1,0.2,1,1,0,1,1
bm25_ce,bm25,7,20,strict_eq2,0.1,0.1,0.1,0,0,0,0,0
bm25_ce,bm25,8,20,strict_eq2,0.05,-0.1,0.05,2,5,2,0,3
bm25_ce,bm25,9,20,strict_eq2,0.1,0.1,0.15,1,0,0,1,0
bm25_ce,bm25,10,20,strict_eq2,-0.1,-0.1,-0.05,1,0,0,1,0
bm25_ce,bm25,11,20,strict_eq2,-0.05,-0.15,0.05,2,2,0,2,2
bm25_ce,bm25,12,20,strict_eq2,0.05,-0.1,0.1,2,4,1,1,3
bm25_ce,bm25,13,20,strict_eq2,0.15,0.1,0.2,1,1,0,1,1
bm25_ce,bm25,14,20,strict_eq2,-0.3,-0.3,0.25,11,0,0,11,0
bm25_ce,bm25,15,20,strict_eq2,0.05,-0.25,0.35,6,6,0,6,6
bm25_ce,bm25,16,20,strict_eq2,0.35,0.2,0.4,1,3,0,1,3
bm25_ce,bm25,17,20,strict_eq2,0.35,0.25,0.35,0,2,0,0,2
bm25_ce,bm25,18,20,strict_eq2,0.3,0.3,0.35,1,0,0,1,0
bm25_ce,bm25,19,20,strict_eq2,-0.1,-0.1,-0.1,0,0,0,0,0
bm25_ce,bm25,20,20,strict_eq2,0.1,0,0.1,0,2,0,0,2
bm25_ce,bm25,21,20,strict_eq2,0.3,0.2,0.35,1,2,0,1,2
bm25_ce,bm25,22,20,strict_eq2,0.15,-0.05,0.15,0,4,0,0,4
bm25_ce,bm25,23,20,strict_eq2,-0.5,-0.55,-0.05,9,1,0,9,1
bm25_ce,bm25,24,20,strict_eq2,0,-0.1,0.1,2,2,0,2,2
bm25_ce,bm25,25,20,strict_eq2,0.55,0.3,0.7,3,5,0,3,5
bm25_ce,bm25,26,20,strict_eq2,0.2,0.05,0.35,3,3,0,3,3
bm25_ce,bm25,27,20,strict_eq2,-0.25,-0.3,0.05,7,2,1,6,1
bm25_ce,bm25,28,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
bm25_ce,bm25,29,20,strict_eq2,0,0,0,0,0,0,0,0
bm25_ce,bm25,30,20,strict_eq2,-0.05,-0.05,-0.05,0,0,0,0,0
bm25_ce,bm25,31,20,strict_eq2,0.1,0.05,0.1,0,1,0,0,1
bm25_ce,bm25,32,20,strict_eq2,0,0,0.2,4,0,0,4,0
bm25_ce,bm25,33,20,strict_eq2,0.25,0.25,0.25,0,0,0,0,0
bm25_ce,bm25,34,20,strict_eq2,0,-0.25,0.05,2,6,1,1,5
bm25_ce,bm25,35,20,strict_eq2,0.35,0.35,0.35,0,0,0,0,0
bm25_ce,bm25,36,20,strict_eq2,-0.05,-0.05,-0.05,0,0,0,0,0
bm25_ce,bm25,37,20,strict_eq2,0.35,0.35,0.35,0,0,0,0,0
bm25_ce,bm25,38,20,strict_eq2,0.1,0.1,0.15,1,0,0,1,0
bm25_ce,bm25,39,20,strict_eq2,-0.05,-0.05,-0.05,0,0,0,0,0
bm25_ce,bm25,40,20,strict_eq2,-0.1,-0.1,-0.1,0,0,0,0,0
bm25_ce,bm25,41,20,strict_eq2,0.05,0.05,0.05,0,0,0,0,0
bm25_ce,bm25,42,20,strict_eq2,0.25,0.25,0.25,0,0,0,0,0
bm25_ce,bm25,43,20,strict_eq2,0.15,0.15,0.15,0,0,0,0,0
bm25_ce,bm25,44,20,strict_eq2,0.1,0.05,0.1,0,1,0,0,1
bm25_ce,bm25,45,20,strict_eq2,-0.1,-0.15,-0.05,1,1,0,1,1
bm25_ce,bm25,46,20,strict_eq2,-0.15,-0.15,0.05,4,0,0,4,0
bm25_ce,bm25,47,20,strict_eq2,0.4,0.1,0.45,1,6,0,1,6
bm25_ce,bm25,48,20,strict_eq2,0.1,-0.05,0.1,0,3,0,0,3
bm25_ce,bm25,49,20,strict_eq2,0.35,0.3,0.35,0,1,0,0,1
bm25_ce,bm25,50,20,strict_eq2,-0.15,-0.15,0.1,5,0,0,5,0
bm25_ce,bm25,1,20,relaxed_ge1,0,-0.15,0.2,4,3,0,4,3
bm25_ce,bm25,2,20,relaxed_ge1,0.35,0.3,0.5,3,1,0,3,1
bm25_ce,bm25,3,20,relaxed_ge1,0.55,0.45,0.6,1,2,0,1,2
bm25_ce,bm25,4,20,relaxed_ge1,0.45,0.45,0.65,4,0,0,4,0
bm25_ce,bm25,5,20,relaxed_ge1,-0.15,-0.2,0,4,2,1,3,1
bm25_ce,bm25,6,20,relaxed_ge1,0.05,0,0.1,1,1,0,1,1
bm25_ce,bm25,7,20,relaxed_ge1,0.05,0.05,0.05,0,0,0,0,0
bm25_ce,bm25,8,20,relaxed_ge1,0.25,0.1,0.25,2,5,2,0,3
bm25_ce,bm25,9,20,relaxed_ge1,0,0,0.05,1,0,0,1,0
bm25_ce,bm25,10,20,relaxed_ge1,-0.05,-0.05,0,1,0,0,1,0
bm25_ce,bm25,11,20,relaxed_ge1,-0.05,-0.15,0.05,2,2,0,2,2
bm25_ce,bm25,12,20,relaxed_ge1,-0.05,-0.2,0,2,4,1,1,3
bm25_ce,bm25,13,20,relaxed_ge1,0.1,0.05,0.15,1,1,0,1,1
bm25_ce,bm25,14,20,relaxed_ge1,-0.55,-0.55,0,11,0,0,11,0
bm25_ce,bm25,15,20,relaxed_ge1,0,-0.3,0.3,6,6,0,6,6
bm25_ce,bm25,16,20,relaxed_ge1,0.6,0.45,0.65,1,3,0,1,3
bm25_ce,bm25,17,20,relaxed_ge1,0.4,0.3,0.4,0,2,0,0,2
bm25_ce,bm25,18,20,relaxed_ge1,0.2,0.2,0.25,1,0,0,1,0
bm25_ce,bm25,19,20,relaxed_ge1,-0.25,-0.25,-0.25,0,0,0,0,0
bm25_ce,bm25,20,20,relaxed_ge1,0.15,0.05,0.15,0,2,0,0,2
bm25_ce,bm25,21,20,relaxed_ge1,0.25,0.15,0.3,1,2,0,1,2
bm25_ce,bm25,22,20,relaxed_ge1,0.2,0,0.2,0,4,0,0,4
bm25_ce,bm25,23,20,relaxed_ge1,-0.45,-0.5,0,9,1,0,9,1
bm25_ce,bm25,24,20,relaxed_ge1,0.05,-0.05,0.15,2,2,0,2,2
bm25_ce,bm25,25,20,relaxed_ge1,0.65,0.4,0.8,3,5,0,3,5
bm25_ce,bm25,26,20,relaxed_ge1,0.25,0.1,0.4,3,3,0,3,3
bm25_ce,bm25,27,20,relaxed_ge1,-0.2,-0.25,0.1,7,2,1,6,1
bm25_ce,bm25,28,20,relaxed_ge1,0,0,0,0,0,0,0,0
bm25_ce,bm25,29,20,relaxed_ge1,-0.05,-0.05,-0.05,0,0,0,0,0
bm25_ce,bm25,30,20,relaxed_ge1,0,0,0,0,0,0,0,0
bm25_ce,bm25,31,20,relaxed_ge1,0.4,0.35,0.4,0,1,0,0,1
bm25_ce,bm25,32,20,relaxed_ge1,0,0,0.2,4,0,0,4,0
bm25_ce,bm25,33,20,relaxed_ge1,0.15,0.15,0.15,0,0,0,0,0
bm25_ce,bm25,34,20,relaxed_ge1,0.05,-0.2,0.1,2,6,1,1,5
bm25_ce,bm25,35,20,relaxed_ge1,0.4,0.4,0.4,0,0,0,0,0
bm25_ce,bm25,36,20,relaxed_ge1,0,0,0,0,0,0,0,0
bm25_ce,bm25,37,20,relaxed_ge1,0.2,0.2,0.2,0,0,0,0,0
bm25_ce,bm25,38,20,relaxed_ge1,0.25,0.25,0.3,1,0,0,1,0
bm25_ce,bm25,39,20,relaxed_ge1,0,0,0,0,0,0,0,0
bm25_ce,bm25,40,20,relaxed_ge1,0,0,0,0,0,0,0,0
bm25_ce,bm25,41,20,relaxed_ge1,0.15,0.15,0.15,0,0,0,0,0
bm25_ce,bm25,42,20,relaxed_ge1,0.25,0.25,0.25,0,0,0,0,0
bm25_ce,bm25,43,20,relaxed_ge1,0.1,0.1,0.1,0,0,0,0,0
bm25_ce,bm25,44,20,relaxed_ge1,-0.05,-0.1,-0.05,0,1,0,0,1
bm25_ce,bm25,45,20,relaxed_ge1,-0.05,-0.1,0,1,1,0,1,1
bm25_ce,bm25,46,20,relaxed_ge1,-0.35,-0.35,-0.15,4,0,0,4,0
bm25_ce,bm25,47,20,relaxed_ge1,0.45,0.15,0.5,1,6,0,1,6
bm25_ce,bm25,48,20,relaxed_ge1,0.2,0.05,0.2,0,3,0,0,3
bm25_ce,bm25,49,20,relaxed_ge1,0.3,0.25,0.3,0,1,0,0,1
bm25_ce,bm25,50,20,relaxed_ge1,-0.3,-0.3,-0.05,5,0,0,5,0
bm25_ce,bm25,1,100,strict_eq2,-0.09,-0.53,0.35,46,46,2,44,44
bm25_ce,bm25,2,100,strict_eq2,0.02,-0.17,0.39,40,22,3,37,19
bm25_ce,bm25,3,100,strict_eq2,0.24,0.04,0.39,17,22,2,15,20
bm25_ce,bm25,4,100,strict_eq2,0,-0.28,0.48,51,31,3,48,28
bm25_ce,bm25,5,100,strict_eq2,0.05,-0.19,0.29,29,29,5,24,24
bm25_ce,bm25,6,100,strict_eq2,0.3,-0.03,0.43,13,33,0,13,33
bm25_ce,bm25,7,100,strict_eq2,0.21,0.1,0.27,7,12,1,6,11
bm25_ce,bm25,8,100,strict_eq2,0.01,-0.32,0.35,40,39,6,34,33
bm25_ce,bm25,9,100,strict_eq2,0.06,-0.04,0.2,16,12,2,14,10
bm25_ce,bm25,10,100,strict_eq2,0.06,0.01,0.23,23,11,6,17,5
bm25_ce,bm25,11,100,strict_eq2,-0.05,-0.19,0.33,39,15,1,38,14
bm25_ce,bm25,12,100,strict_eq2,0.05,-0.11,0.24,25,22,6,19,16
bm25_ce,bm25,13,100,strict_eq2,0.11,-0.07,0.25,19,23,5,14,18
bm25_ce,bm25,14,100,strict_eq2,-0.18,-0.22,0.45,63,4,0,63,4
bm25_ce,bm25,15,100,strict_eq2,-0.01,-0.51,0.52,54,51,1,53,50
bm25_ce,bm25,16,100,strict_eq2,0.23,-0.13,0.53,32,38,2,30,36
bm25_ce,bm25,17,100,strict_eq2,0.05,-0.13,0.24,23,22,4,19,18
bm25_ce,bm25,18,100,strict_eq2,0.01,-0.1,0.16,16,12,1,15,11
bm25_ce,bm25,19,100,strict_eq2,-0.04,-0.14,0.24,35,17,7,28,10
bm25_ce,bm25,20,100,strict_eq2,0.25,0.19,0.34,13,10,4,9,6
bm25_ce,bm25,21,100,strict_eq2,0.04,-0.16,0.21,18,21,1,17,20
bm25_ce,bm25,22,100,strict_eq2,0.21,-0.02,0.3,13,27,4,9,23
bm25_ce,bm25,23,100,strict_eq2,-0.18,-0.45,0.21,44,32,5,39,27
bm25_ce,bm25,24,100,strict_eq2,-0.01,-0.15,0.26,29,16,2,27,14
bm25_ce,bm25,25,100,strict_eq2,0.2,-0.02,0.35,27,34,12,15,22
bm25_ce,bm25,26,100,strict_eq2,0.17,-0.09,0.41,36,38,12,24,26
bm25_ce,bm25,27,100,strict_eq2,-0.12,-0.19,0.15,30,10,3,27,7
bm25_ce,bm25,28,100,strict_eq2,0.09,-0.04,0.17,11,16,3,8,13
bm25_ce,bm25,29,100,strict_eq2,-0.06,-0.1,0.01,7,4,0,7,4
bm25_ce,bm25,30,100,strict_eq2,-0.08,-0.12,0.08,18,6,2,16,4
bm25_ce,bm25,31,100,strict_eq2,0.04,0.02,0.26,22,2,0,22,2
bm25_ce,bm25,32,100,strict_eq2,0,-0.2,0.55,57,22,2,55,20
bm25_ce,bm25,33,100,strict_eq2,0.12,-0.04,0.34,22,16,0,22,16
bm25_ce,bm25,34,100,strict_eq2,0.11,-0.37,0.35,27,51,3,24,48
bm25_ce,bm25,35,100,strict_eq2,0.04,-0.11,0.2,17,16,1,16,15
bm25_ce,bm25,36,100,strict_eq2,0.09,0.07,0.11,2,2,0,2,2
bm25_ce,bm25,37,100,strict_eq2,0.11,0.1,0.11,0,1,0,0,1
bm25_ce,bm25,38,100,strict_eq2,0.16,0.03,0.25,11,15,2,9,13
bm25_ce,bm25,39,100,strict_eq2,0.07,0.07,0.15,8,0,0,8,0
bm25_ce,bm25,40,100,strict_eq2,0.05,0.04,0.05,0,1,0,0,1
bm25_ce,bm25,41,100,strict_eq2,-0.09,-0.12,0.12,21,3,0,21,3
bm25_ce,bm25,42,100,strict_eq2,0.08,0.05,0.21,15,5,2,13,3
bm25_ce,bm25,43,100,strict_eq2,-0.17,-0.18,-0.01,16,1,0,16,1
bm25_ce,bm25,44,100,strict_eq2,-0.03,-0.14,0.12,16,12,1,15,11
bm25_ce,bm25,45,100,strict_eq2,0.03,-0.07,0.11,8,10,0,8,10
bm25_ce,bm25,46,100,strict_eq2,-0.15,-0.27,0.3,46,13,1,45,12
bm25_ce,bm25,47,100,strict_eq2,0.29,-0.11,0.49,20,40,0,20,40
bm25_ce,bm25,48,100,strict_eq2,0.16,-0.26,0.4,30,48,6,24,42
bm25_ce,bm25,49,100,strict_eq2,0.27,0.04,0.36,9,23,0,9,23
bm25_ce,bm25,50,100,strict_eq2,-0.01,-0.2,0.21,27,24,5,22,19
bm25_ce,bm25,1,100,relaxed_ge1,-0.07,-0.51,0.37,46,46,2,44,44
bm25_ce,bm25,2,100,relaxed_ge1,-0.02,-0.21,0.35,40,22,3,37,19
bm25_ce,bm25,3,100,relaxed_ge1,0.27,0.07,0.42,17,22,2,15,20
bm25_ce,bm25,4,100,relaxed_ge1,0.09,-0.19,0.57,51,31,3,48,28
bm25_ce,bm25,5,100,relaxed_ge1,0.01,-0.23,0.25,29,29,5,24,24
bm25_ce,bm25,6,100,relaxed_ge1,0.24,-0.09,0.37,13,33,0,13,33
bm25_ce,bm25,7,100,relaxed_ge1,0.19,0.08,0.25,7,12,1,6,11
bm25_ce,bm25,8,100,relaxed_ge1,0.03,-0.3,0.37,40,39,6,34,33
bm25_ce,bm25,9,100,relaxed_ge1,0.06,-0.04,0.2,16,12,2,14,10
bm25_ce,bm25,10,100,relaxed_ge1,-0.07,-0.12,0.1,23,11,6,17,5
bm25_ce,bm25,11,100,relaxed_ge1,-0.11,-0.25,0.27,39,15,1,38,14
bm25_ce,bm25,12,100,relaxed_ge1,0.01,-0.15,0.2,25,22,6,19,16
bm25_ce,bm25,13,100,relaxed_ge1,0.1,-0.08,0.24,19,23,5,14,18
bm25_ce,bm25,14,100,relaxed_ge1,-0.47,-0.51,0.16,63,4,0,63,4
bm25_ce,bm25,15,100,relaxed_ge1,-0.03,-0.53,0.5,54,51,1,53,50
bm25_ce,bm25,16,100,relaxed_ge1,0.34,-0.02,0.64,32,38,2,30,36
bm25_ce,bm25,17,100,relaxed_ge1,0.02,-0.16,0.21,23,22,4,19,18
bm25_ce,bm25,18,100,relaxed_ge1,0.01,-0.1,0.16,16,12,1,15,11
bm25_ce,bm25,19,100,relaxed_ge1,-0.09,-0.19,0.19,35,17,7,28,10
bm25_ce,bm25,20,100,relaxed_ge1,0.16,0.1,0.25,13,10,4,9,6
