method,query_id,k,bm25_candidate_depth,stratum,n_pairs,n_judged,n_unjudged,retrieved_fraction,judged_fraction
direct_mmr_rerank,17,1000,1000,outside_bm25_top1000,188,42,146,0.188,0.223404255319
direct_mmr_rerank,18,1000,1000,in_bm25_top1000,819,435,384,0.819,0.531135531136
direct_mmr_rerank,18,1000,1000,outside_bm25_top1000,181,60,121,0.181,0.331491712707
direct_mmr_rerank,19,1000,1000,in_bm25_top1000,598,261,337,0.598,0.436454849498
direct_mmr_rerank,19,1000,1000,outside_bm25_top1000,402,66,336,0.402,0.164179104478
direct_mmr_rerank,20,1000,1000,in_bm25_top1000,840,475,365,0.84,0.565476190476
direct_mmr_rerank,20,1000,1000,outside_bm25_top1000,160,37,123,0.16,0.23125
direct_mmr_rerank,21,1000,1000,in_bm25_top1000,688,314,374,0.688,0.456395348837
direct_mmr_rerank,21,1000,1000,outside_bm25_top1000,312,119,193,0.312,0.38141025641
direct_mmr_rerank,22,1000,1000,in_bm25_top1000,785,292,493,0.785,0.371974522293
direct_mmr_rerank,22,1000,1000,outside_bm25_top1000,215,71,144,0.215,0.33023255814
direct_mmr_rerank,23,1000,1000,in_bm25_top1000,735,292,443,0.735,0.397278911565
direct_mmr_rerank,23,1000,1000,outside_bm25_top1000,265,72,193,0.265,0.271698113208
direct_mmr_rerank,24,1000,1000,in_bm25_top1000,709,326,383,0.709,0.459802538787
direct_mmr_rerank,24,1000,1000,outside_bm25_top1000,291,71,220,0.291,0.243986254296
direct_mmr_rerank,25,1000,1000,in_bm25_top1000,746,288,458,0.746,0.386058981233
direct_mmr_rerank,25,1000,1000,outside_bm25_top1000,254,115,139,0.254,0.452755905512
direct_mmr_rerank,26,1000,1000,in_bm25_top1000,776,313,463,0.776,0.403350515464
direct_mmr_rerank,26,1000,1000,outside_bm25_top1000,224,83,141,0.224,0.370535714286
direct_mmr_rerank,27,1000,1000,in_bm25_top1000,910,422,488,0.91,0.463736263736
direct_mmr_rerank,27,1000,1000,outside_bm25_top1000,90,7,83,0.09,0.0777777777778
direct_mmr_rerank,28,1000,1000,in_bm25_top1000,830,416,414,0.83,0.501204819277
direct_mmr_rerank,28,1000,1000,outside_bm25_top1000,170,65,105,0.17,0.382352941176
direct_mmr_rerank,29,1000,1000,in_bm25_top1000,809,434,375,0.809,0.536464771323
direct_mmr_rerank,29,1000,1000,outside_bm25_top1000,191,64,127,0.191,0.335078534031
direct_mmr_rerank,30,1000,1000,in_bm25_top1000,759,316,443,0.759,0.416337285903
direct_mmr_rerank,30,1000,1000,outside_bm25_top1000,241,36,205,0.241,0.149377593361
direct_mmr_rerank,31,1000,1000,in_bm25_top1000,744,376,368,0.744,0.505376344086
direct_mmr_rerank,31,1000,1000,outside_bm25_top1000,256,35,221,0.256,0.13671875
direct_mmr_rerank,32,1000,1000,in_bm25_top1000,426,135,291,0.426,0.316901408451
direct_mmr_rerank,32,1000,1000,outside_bm25_top1000,574,51,523,0.574,0.088850174216
direct_mmr_rerank,33,1000,1000,in_bm25_top1000,685,379,306,0.685,0.553284671533
direct_mmr_rerank,33,1000,1000,outside_bm25_top1000,315,70,245,0.315,0.222222222222
direct_mmr_rerank,34,1000,1000,in_bm25_top1000,583,219,364,0.583,0.3756432247
direct_mmr_rerank,34,1000,1000,outside_bm25_top1000,417,55,362,0.417,0.131894484412
direct_mmr_rerank,35,1000,1000,in_bm25_top1000,751,315,436,0.751,0.419440745672
direct_mmr_rerank,35,1000,1000,outside_bm25_top1000,249,43,206,0.249,0.172690763052
direct_mmr_rerank,36,1000,1000,in_bm25_top1000,861,528,333,0.861,0.613240418118
direct_mmr_rerank,36,1000,1000,outside_bm25_top1000,139,37,102,0.139,0.26618705036
direct_mmr_rerank,37,1000,1000,in_bm25_top1000,840,539,301,0.84,0.641666666667
direct_mmr_rerank,37,1000,1000,outside_bm25_top1000,160,67,93,0.16,0.41875
direct_mmr_rerank,38,1000,1000,in_bm25_top1000,691,448,243,0.691,0.648335745297
direct_mmr_rerank,38,1000,1000,outside_bm25_top1000,309,176,133,0.309,0.569579288026
direct_mmr_rerank,39,1000,1000,in_bm25_top1000,889,603,286,0.889,0.678290213723
direct_mmr_rerank,39,1000,1000,outside_bm25_top1000,111,27,84,0.111,0.243243243243
direct_mmr_rerank,40,1000,1000,in_bm25_top1000,717,497,220,0.717,0.693165969317
direct_mmr_rerank,40,1000,1000,outside_bm25_top1000,283,80,203,0.283,0.282685512367
direct_mmr_rerank,41,1000,1000,in_bm25_top1000,642,274,368,0.642,0.426791277259
direct_mmr_rerank,41,1000,1000,outside_bm25_top1000,358,157,201,0.358,0.438547486034
direct_mmr_rerank,42,1000,1000,in_bm25_top1000,766,329,437,0.766,0.429503916449
direct_mmr_rerank,42,1000,1000,outside_bm25_top1000,234,27,207,0.234,0.115384615385
direct_mmr_rerank,43,1000,1000,in_bm25_top1000,453,261,192,0.453,0.576158940397
direct_mmr_rerank,43,1000,1000,outside_bm25_top1000,547,37,510,0.547,0.0676416819013
direct_mmr_rerank,44,1000,1000,in_bm25_top1000,710,415,295,0.71,0.584507042254
direct_mmr_rerank,44,1000,1000,outside_bm25_top1000,290,119,171,0.29,0.410344827586
direct_mmr_rerank,45,1000,1000,in_bm25_top1000,795,498,297,0.795,0.62641509434
direct_mmr_rerank,45,1000,1000,outside_bm25_top1000,205,49,156,0.205,0.239024390244
direct_mmr_rerank,46,1000,1000,in_bm25_top1000,687,203,484,0.687,0.295487627365
direct_mmr_rerank,46,1000,1000,outside_bm25_top1000,313,36,277,0.313,0.115015974441
direct_mmr_rerank,47,1000,1000,in_bm25_top1000,622,309,313,0.622,0.496784565916
direct_mmr_rerank,47,1000,1000,outside_bm25_top1000,378,110,268,0.378,0.291005291005
direct_mmr_rerank,48,1000,1000,in_bm25_top1000,781,264,517,0.781,0.338028169014
direct_mmr_rerank,48,1000,1000,outside_bm25_top1000,219,43,176,0.219,0.196347031963
direct_mmr_rerank,49,1000,1000,in_bm25_top1000,676,289,387,0.676,0.427514792899
direct_mmr_rerank,49,1000,1000,outside_bm25_top1000,324,111,213,0.324,0.342592592593
direct_mmr_rerank,50,1000,1000,in_bm25_top1000,765,322,443,0.765,0.42091503268
direct_mmr_rerank,50,1000,1000,outside_bm25_top1000,235,45,190,0.235,0.191489361702
query_expansion,1,20,1000,in_bm25_top1000,20,16,4,1,0.8
query_expansion,1,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,2,20,1000,in_bm25_top1000,20,19,1,1,0.95
query_expansion,2,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,3,20,1000,in_bm25_top1000,20,18,2,1,0.9
query_expansion,3,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,4,20,1000,in_bm25_top1000,20,17,3,1,0.85
query_expansion,4,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,5,20,1000,in_bm25_top1000,20,17,3,1,0.85
query_expansion,5,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,6,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,6,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,7,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,7,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,8,20,1000,in_bm25_top1000,20,16,4,1,0.8
query_expansion,8,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,9,20,1000,in_bm25_top1000,20,19,1,1,0.95
query_expansion,9,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,10,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,10,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,11,20,1000,in_bm25_top1000,20,17,3,1,0.85
query_expansion,11,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,12,20,1000,in_bm25_top1000,20,19,1,1,0.95
query_expansion,12,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,13,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,13,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,14,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,14,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,15,20,1000,in_bm25_top1000,19,12,7,0.95,0.631578947368
query_expansion,15,20,1000,outside_bm25_top1000,1,1,0,0.05,1
query_expansion,16,20,1000,in_bm25_top1000,20,19,1,1,0.95
query_expansion,16,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,17,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,17,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,18,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,18,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,19,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,19,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,20,20,1000,in_bm25_top1000,20,19,1,1,0.95
query_expansion,20,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,21,20,1000,in_bm25_top1000,18,18,0,0.9,1
query_expansion,21,20,1000,outside_bm25_top1000,2,0,2,0.1,0
query_expansion,22,20,1000,in_bm25_top1000,20,17,3,1,0.85
query_expansion,22,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,23,20,1000,in_bm25_top1000,20,19,1,1,0.95
query_expansion,23,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,24,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,24,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,25,20,1000,in_bm25_top1000,20,15,5,1,0.75
query_expansion,25,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,26,20,1000,in_bm25_top1000,20,18,2,1,0.9
query_expansion,26,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,27,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,27,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,28,20,1000,in_bm25_top1000,20,17,3,1,0.85
query_expansion,28,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,29,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,29,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,30,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,30,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,31,20,1000,in_bm25_top1000,20,19,1,1,0.95
query_expansion,31,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,32,20,1000,in_bm25_top1000,16,14,2,0.8,0.875
query_expansion,32,20,1000,outside_bm25_top1000,4,0,4,0.2,0
query_expansion,33,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,33,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,34,20,1000,in_bm25_top1000,20,16,4,1,0.8
query_expansion,34,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,35,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,35,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,36,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,36,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,37,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,37,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,38,20,1000,in_bm25_top1000,20,19,1,1,0.95
query_expansion,38,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,39,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,39,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,40,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,40,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,41,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,41,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,42,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,42,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,43,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,43,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,44,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,44,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,45,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,45,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,46,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,46,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,47,20,1000,in_bm25_top1000,20,19,1,1,0.95
query_expansion,47,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,48,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,48,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,49,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,49,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,50,20,1000,in_bm25_top1000,20,20,0,1,1
query_expansion,50,20,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,1,50,1000,in_bm25_top1000,50,38,12,1,0.76
query_expansion,1,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,2,50,1000,in_bm25_top1000,50,47,3,1,0.94
query_expansion,2,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,3,50,1000,in_bm25_top1000,50,45,5,1,0.9
query_expansion,3,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,4,50,1000,in_bm25_top1000,47,39,8,0.94,0.829787234043
query_expansion,4,50,1000,outside_bm25_top1000,3,3,0,0.06,1
query_expansion,5,50,1000,in_bm25_top1000,50,41,9,1,0.82
query_expansion,5,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,6,50,1000,in_bm25_top1000,50,47,3,1,0.94
query_expansion,6,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,7,50,1000,in_bm25_top1000,50,47,3,1,0.94
query_expansion,7,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,8,50,1000,in_bm25_top1000,50,36,14,1,0.72
query_expansion,8,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,9,50,1000,in_bm25_top1000,50,45,5,1,0.9
query_expansion,9,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,10,50,1000,in_bm25_top1000,50,48,2,1,0.96
query_expansion,10,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,11,50,1000,in_bm25_top1000,50,43,7,1,0.86
query_expansion,11,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,12,50,1000,in_bm25_top1000,50,42,8,1,0.84
query_expansion,12,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,13,50,1000,in_bm25_top1000,50,46,4,1,0.92
query_expansion,13,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,14,50,1000,in_bm25_top1000,50,50,0,1,1
query_expansion,14,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,15,50,1000,in_bm25_top1000,48,23,25,0.96,0.479166666667
query_expansion,15,50,1000,outside_bm25_top1000,2,1,1,0.04,0.5
query_expansion,16,50,1000,in_bm25_top1000,48,47,1,0.96,0.979166666667
query_expansion,16,50,1000,outside_bm25_top1000,2,2,0,0.04,1
query_expansion,17,50,1000,in_bm25_top1000,50,46,4,1,0.92
query_expansion,17,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,18,50,1000,in_bm25_top1000,50,49,1,1,0.98
query_expansion,18,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,19,50,1000,in_bm25_top1000,50,50,0,1,1
query_expansion,19,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,20,50,1000,in_bm25_top1000,50,48,2,1,0.96
query_expansion,20,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,21,50,1000,in_bm25_top1000,48,43,5,0.96,0.895833333333
query_expansion,21,50,1000,outside_bm25_top1000,2,0,2,0.04,0
query_expansion,22,50,1000,in_bm25_top1000,50,44,6,1,0.88
query_expansion,22,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,23,50,1000,in_bm25_top1000,50,48,2,1,0.96
query_expansion,23,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,24,50,1000,in_bm25_top1000,50,49,1,1,0.98
query_expansion,24,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,25,50,1000,in_bm25_top1000,50,35,15,1,0.7
query_expansion,25,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,26,50,1000,in_bm25_top1000,50,38,12,1,0.76
query_expansion,26,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,27,50,1000,in_bm25_top1000,50,48,2,1,0.96
query_expansion,27,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,28,50,1000,in_bm25_top1000,50,46,4,1,0.92
query_expansion,28,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,29,50,1000,in_bm25_top1000,50,48,2,1,0.96
query_expansion,29,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,30,50,1000,in_bm25_top1000,50,49,1,1,0.98
query_expansion,30,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,31,50,1000,in_bm25_top1000,50,48,2,1,0.96
query_expansion,31,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,32,50,1000,in_bm25_top1000,31,26,5,0.62,0.838709677419
query_expansion,32,50,1000,outside_bm25_top1000,19,2,17,0.38,0.105263157895
query_expansion,33,50,1000,in_bm25_top1000,50,50,0,1,1
query_expansion,33,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,34,50,1000,in_bm25_top1000,50,38,12,1,0.76
query_expansion,34,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,35,50,1000,in_bm25_top1000,50,49,1,1,0.98
query_expansion,35,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,36,50,1000,in_bm25_top1000,50,49,1,1,0.98
query_expansion,36,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,37,50,1000,in_bm25_top1000,50,49,1,1,0.98
query_expansion,37,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,38,50,1000,in_bm25_top1000,50,48,2,1,0.96
query_expansion,38,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,39,50,1000,in_bm25_top1000,50,50,0,1,1
query_expansion,39,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,40,50,1000,in_bm25_top1000,50,50,0,1,1
query_expansion,40,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,41,50,1000,in_bm25_top1000,50,49,1,1,0.98
query_expansion,41,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,42,50,1000,in_bm25_top1000,50,50,0,1,1
query_expansion,42,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,43,50,1000,in_bm25_top1000,50,49,1,1,0.98
query_expansion,43,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,44,50,1000,in_bm25_top1000,50,50,0,1,1
query_expansion,44,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,45,50,1000,in_bm25_top1000,50,48,2,1,0.96
query_expansion,45,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,46,50,1000,in_bm25_top1000,50,48,2,1,0.96
query_expansion,46,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,47,50,1000,in_bm25_top1000,49,45,4,0.98,0.918367346939
query_expansion,47,50,1000,outside_bm25_top1000,1,0,1,0.02,0
query_expansion,48,50,1000,in_bm25_top1000,50,44,6,1,0.88
query_expansion,48,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,49,50,1000,in_bm25_top1000,49,49,0,0.98,1
query_expansion,49,50,1000,outside_bm25_top1000,1,1,0,0.02,1
query_expansion,50,50,1000,in_bm25_top1000,50,47,3,1,0.94
query_expansion,50,50,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,1,100,1000,in_bm25_top1000,100,73,27,1,0.73
query_expansion,1,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,2,100,1000,in_bm25_top1000,100,88,12,1,0.88
query_expansion,2,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,3,100,1000,in_bm25_top1000,100,81,19,1,0.81
query_expansion,3,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,4,100,1000,in_bm25_top1000,95,69,26,0.95,0.726315789474
query_expansion,4,100,1000,outside_bm25_top1000,5,5,0,0.05,1
query_expansion,5,100,1000,in_bm25_top1000,99,75,24,0.99,0.757575757576
query_expansion,5,100,1000,outside_bm25_top1000,1,0,1,0.01,0
query_expansion,6,100,1000,in_bm25_top1000,100,77,23,1,0.77
query_expansion,6,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,7,100,1000,in_bm25_top1000,97,91,6,0.97,0.938144329897
query_expansion,7,100,1000,outside_bm25_top1000,3,2,1,0.03,0.666666666667
query_expansion,8,100,1000,in_bm25_top1000,98,67,31,0.98,0.683673469388
query_expansion,8,100,1000,outside_bm25_top1000,2,0,2,0.02,0
query_expansion,9,100,1000,in_bm25_top1000,100,80,20,1,0.8
query_expansion,9,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,10,100,1000,in_bm25_top1000,100,93,7,1,0.93
query_expansion,10,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,11,100,1000,in_bm25_top1000,100,78,22,1,0.78
query_expansion,11,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,12,100,1000,in_bm25_top1000,100,77,23,1,0.77
query_expansion,12,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,13,100,1000,in_bm25_top1000,100,83,17,1,0.83
query_expansion,13,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,14,100,1000,in_bm25_top1000,95,94,1,0.95,0.989473684211
query_expansion,14,100,1000,outside_bm25_top1000,5,0,5,0.05,0
query_expansion,15,100,1000,in_bm25_top1000,96,47,49,0.96,0.489583333333
query_expansion,15,100,1000,outside_bm25_top1000,4,1,3,0.04,0.25
query_expansion,16,100,1000,in_bm25_top1000,87,74,13,0.87,0.850574712644
query_expansion,16,100,1000,outside_bm25_top1000,13,8,5,0.13,0.615384615385
query_expansion,17,100,1000,in_bm25_top1000,100,82,18,1,0.82
query_expansion,17,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,18,100,1000,in_bm25_top1000,100,90,10,1,0.9
query_expansion,18,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,19,100,1000,in_bm25_top1000,98,90,8,0.98,0.918367346939
query_expansion,19,100,1000,outside_bm25_top1000,2,2,0,0.02,1
query_expansion,20,100,1000,in_bm25_top1000,100,89,11,1,0.89
query_expansion,20,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,21,100,1000,in_bm25_top1000,95,84,11,0.95,0.884210526316
query_expansion,21,100,1000,outside_bm25_top1000,5,2,3,0.05,0.4
query_expansion,22,100,1000,in_bm25_top1000,100,85,15,1,0.85
query_expansion,22,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,23,100,1000,in_bm25_top1000,100,88,12,1,0.88
query_expansion,23,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,24,100,1000,in_bm25_top1000,100,92,8,1,0.92
query_expansion,24,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,25,100,1000,in_bm25_top1000,100,64,36,1,0.64
query_expansion,25,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,26,100,1000,in_bm25_top1000,98,63,35,0.98,0.642857142857
query_expansion,26,100,1000,outside_bm25_top1000,2,0,2,0.02,0
query_expansion,27,100,1000,in_bm25_top1000,100,87,13,1,0.87
query_expansion,27,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,28,100,1000,in_bm25_top1000,100,86,14,1,0.86
query_expansion,28,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,29,100,1000,in_bm25_top1000,100,94,6,1,0.94
query_expansion,29,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,30,100,1000,in_bm25_top1000,100,85,15,1,0.85
query_expansion,30,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,31,100,1000,in_bm25_top1000,99,88,11,0.99,0.888888888889
query_expansion,31,100,1000,outside_bm25_top1000,1,1,0,0.01,1
query_expansion,32,100,1000,in_bm25_top1000,49,37,12,0.49,0.755102040816
query_expansion,32,100,1000,outside_bm25_top1000,51,5,46,0.51,0.0980392156863
query_expansion,33,100,1000,in_bm25_top1000,100,97,3,1,0.97
query_expansion,33,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,34,100,1000,in_bm25_top1000,97,60,37,0.97,0.618556701031
query_expansion,34,100,1000,outside_bm25_top1000,3,3,0,0.03,1
query_expansion,35,100,1000,in_bm25_top1000,100,87,13,1,0.87
query_expansion,35,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,36,100,1000,in_bm25_top1000,99,96,3,0.99,0.969696969697
query_expansion,36,100,1000,outside_bm25_top1000,1,1,0,0.01,1
query_expansion,37,100,1000,in_bm25_top1000,100,97,3,1,0.97
query_expansion,37,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,38,100,1000,in_bm25_top1000,97,92,5,0.97,0.948453608247
query_expansion,38,100,1000,outside_bm25_top1000,3,1,2,0.03,0.333333333333
query_expansion,39,100,1000,in_bm25_top1000,100,99,1,1,0.99
query_expansion,39,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,40,100,1000,in_bm25_top1000,100,99,1,1,0.99
query_expansion,40,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,41,100,1000,in_bm25_top1000,100,95,5,1,0.95
query_expansion,41,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,42,100,1000,in_bm25_top1000,100,100,0,1,1
query_expansion,42,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,43,100,1000,in_bm25_top1000,100,98,2,1,0.98
query_expansion,43,100,1000,outside_bm25_top1000,0,0,0,0,
query_expansion,44,100,1000,in_bm25_top1000,99,98,1,0.99,0.989898989899
query_expansion,44,100,1000,outside_bm25_top1000,1,1,0,0.01,1
query_expansion,45,100,1000,in_bm25_top1000,98,91,7,0.98,0.928571428571
